longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,region,rooms_per_household,bedrooms_per_room,population_per_household
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,NEAR BAY,Other,6.27887323943662,0.16375056078959174,3.6535211267605634
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,329800.0,NEAR BAY,Other,7.284403669724771,0.1397984886649874,3.018348623853211
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,195500.0,NEAR BAY,Other,6.330275229357798,0.15217391304347827,2.743119266055046
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,255900.0,NEAR BAY,Other,6.603960396039604,0.14992503748125938,2.866336633663366
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,311100.0,NEAR BAY,Other,8.28,0.13043478260869565,2.74
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,142900.0,NEAR BAY,Other,6.194805194805195,0.16876310272536688,2.7857142857142856
-122.15,37.75,44.0,1938.0,399.0,946.0,331.0,3.225,135800.0,NEAR BAY,Other,5.854984894259819,0.20588235294117646,2.8580060422960725
-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458,130600.0,NEAR BAY,Other,4.481675392670157,0.20794392523364486,2.9895287958115184
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,107900.0,NEAR BAY,Other,4.637305699481865,0.2536312849162011,2.9455958549222796
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,122000.0,NEAR BAY,Other,5.084558823529412,0.19884309472161968,3.136029411764706
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,118000.0,NEAR BAY,Other,4.698581560283688,0.2090566037735849,2.7092198581560285
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,92500.0,NEAR BAY,Other,4.367857142857143,0.22976287816843827,2.942857142857143
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,143400.0,NEAR BAY,Other,5.354166666666667,0.19066147859922178,2.4652777777777777
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,103100.0,NEAR BAY,Other,5.102325581395349,0.2178669097538742,2.832558139534884
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,270900.0,NEAR BAY,Other,5.608391608391608,0.1639650872817955,2.076923076923077
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,229100.0,NEAR BAY,Other,4.819018404907975,0.22215149586250796,2.125766871165644
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,211600.0,NEAR BAY,Other,4.053333333333334,0.2644736842105263,2.1733333333333333
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0,NEAR BAY,Other,4.43542757417103,0.23844186504033052,2.1116928446771377
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,206300.0,NEAR BAY,Other,3.902173913043478,0.2720519962859796,1.8768115942028984
-122.3,37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,221300.0,NEAR BAY,Other,4.538181818181818,0.2267628205128205,2.2545454545454544
-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,350000.0,NEAR BAY,Other,3.3127705627705626,0.30382228030055536,2.7662337662337664
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,216700.0,NEAR BAY,Other,5.334801762114537,0.21552436003303055,2.303964757709251
-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,261300.0,NEAR BAY,Other,5.520958083832335,0.18004338394793926,2.302395209580838
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,375400.0,NEAR BAY,Other,6.4453125,0.16606060606060605,2.51953125
-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,357300.0,NEAR BAY,Other,6.690972222222222,0.14478463933575506,2.4479166666666665
-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,374400.0,NEAR BAY,Other,7.56,0.13131313131313133,2.4872727272727273
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,417500.0,NEAR BAY,Other,8.067193675889328,0.13228809407153355,2.652173913043478
-122.28,37.89,52.0,2315.0,408.0,835.0,369.0,4.5893,290100.0,NEAR BAY,Other,6.273712737127371,0.17624190064794817,2.2628726287262872
-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266,371100.0,NEAR BAY,Other,7.436619718309859,0.13863636363636364,2.740845070422535
-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,371300.0,NEAR BAY,Other,6.132596685082873,0.15090090090090091,2.494475138121547
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,344000.0,NEAR BAY,Other,6.2154696132596685,0.17333333333333334,1.9668508287292819
-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,6.381,342200.0,NEAR BAY,Other,6.662337662337662,0.16049382716049382,2.175324675324675
-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,350000.0,NEAR BAY,Other,6.666666666666667,0.15233333333333332,2.1933333333333334
-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138,368600.0,NEAR BAY,Other,6.390625,0.16067062521830247,2.3013392857142856
-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,229200.0,NEAR BAY,Other,4.978947368421053,0.20718816067653276,2.176842105263158
-122.3,37.88,52.0,409.0,97.0,208.0,98.0,1.6971,138800.0,NEAR BAY,Other,4.173469387755102,0.2371638141809291,2.122448979591837
-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,150000.0,NEAR BAY,Other,5.03,0.2345924453280318,2.28
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,144800.0,NEAR BAY,Other,4.6394366197183095,0.22829386763812992,2.4056338028169013
-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,144800.0,NEAR BAY,Other,4.565789473684211,0.2398334934357989,2.4780701754385963
-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344,245500.0,NEAR BAY,Other,5.563953488372093,0.19644723092998956,2.3430232558139537
-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,185600.0,NEAR BAY,Other,3.544573643410853,0.29305631492618917,2.187984496124031
-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875,182600.0,NEAR BAY,Other,4.387254901960785,0.2212290502793296,1.892156862745098
-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,277800.0,NEAR BAY,Other,4.251623376623376,0.26040473463153874,1.87012987012987
-122.26,37.88,52.0,1149.0,255.0,483.0,249.0,4.2788,332500.0,NEAR BAY,Other,4.614457831325301,0.22193211488250653,1.9397590361445782
-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5.2289,384600.0,NEAR BAY,Other,5.569105691056911,0.20583941605839415,2.16260162601626
-122.25,37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,350000.0,NEAR BAY,Other,2.5241090146750524,0.38205980066445183,4.226415094339623
-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464,216700.0,NEAR BAY,Other,3.218,0.34431323803604724,1.675
-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,211300.0,NEAR BAY,Other,3.857142857142857,0.2725925925925926,2.02
-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,210200.0,NEAR BAY,Other,4.443804034582133,0.22632944228274968,2.0518731988472623
-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,156900.0,NEAR BAY,Other,4.475806451612903,0.24264264264264265,2.1908602150537635
-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,164300.0,NEAR BAY,Other,4.794797687861272,0.2212176009644364,2.277456647398844
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,147400.0,NEAR BAY,Other,4.822368421052632,0.22783083219645292,2.2384868421052633
-122.28,37.86,52.0,1999.0,417.0,780.0,358.0,3.3906,179300.0,NEAR BAY,Other,5.583798882681564,0.20860430215107553,2.17877094972067
-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,250000.0,NEAR BAY,Other,4.074906367041199,0.2803308823529412,1.8202247191011236
-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,257400.0,NEAR BAY,Other,4.404282115869018,0.2379182156133829,1.880352644836272
-122.26,37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893,241700.0,NEAR BAY,Other,5.368029739776952,0.20914127423822715,2.328996282527881
-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,489600.0,NEAR BAY,Other,4.690631808278867,0.24013005109150024,3.607843137254902
-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,446200.0,NEAR BAY,Other,6.876237623762377,0.1375089992800576,2.5445544554455446
-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1.7652,336800.0,NEAR BAY,Other,3.5345211581291758,0.27977315689981097,1.955456570155902
-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,500001.0,NEAR BAY,Other,7.512096774193548,0.12721417069243157,2.754032258064516
-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,376900.0,NEAR BAY,Other,6.861016949152543,0.16378458498023715,2.230508474576271
-122.26,37.85,52.0,3618.0,768.0,1508.0,755.0,3.2619,309600.0,NEAR BAY,Other,4.792052980132451,0.21227197346600332,1.9973509933774833
-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,172700.0,NEAR BAY,Other,6.371165644171779,0.19258545979778527,2.205521472392638
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,153600.0,NEAR BAY,Other,5.43801652892562,0.21580547112462006,2.4104683195592287
-122.27,37.85,52.0,335.0,83.0,152.0,77.0,2.2841,106300.0,NEAR BAY,Other,4.35064935064935,0.24776119402985075,1.974025974025974
-122.27,37.85,47.0,1375.0,307.0,843.0,319.0,1.3785,142300.0,NEAR BAY,Other,4.310344827586207,0.22327272727272726,2.6426332288401255
-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,147900.0,NEAR BAY,Other,5.0245098039215685,0.19317073170731708,2.480392156862745
-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106,132500.0,NEAR BAY,Other,4.521739130434782,0.22382478632478633,2.4565217391304346
-122.28,37.83,52.0,3108.0,813.0,1623.0,765.0,2.6997,126900.0,NEAR BAY,Other,4.0627450980392155,0.26158301158301156,2.1215686274509804
-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,143800.0,NEAR BAY,Other,3.5860555826426133,0.3273963290278722,1.5114578254509996
-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,500001.0,NEAR BAY,Other,9.210227272727273,0.11289327575570636,2.84375
-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,500001.0,NEAR BAY,Other,9.122715404699738,0.11333714939896966,3.112271540469974
-122.24,37.83,52.0,1757.0,246.0,585.0,227.0,5.8948,457800.0,NEAR BAY,Other,7.740088105726873,0.1400113830392715,2.5770925110132157
-122.25,37.82,52.0,2474.0,403.0,1104.0,398.0,5.883,340700.0,NEAR BAY,Other,6.21608040201005,0.16289409862570736,2.7738693467336684
-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,333000.0,NEAR BAY,Other,8.123456790123457,0.1344984802431611,2.3333333333333335
-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,241000.0,NEAR BAY,Other,5.170403587443946,0.20381613183000868,2.1569506726457397
-122.23,37.77,52.0,772.0,179.0,409.0,160.0,3.3214,189600.0,NEAR BAY,Other,4.825,0.23186528497409326,2.55625
-122.24,37.77,52.0,1711.0,386.0,885.0,373.0,3.6417,206300.0,NEAR BAY,Other,4.587131367292225,0.2255990648743425,2.3726541554959786
-122.25,37.77,52.0,2650.0,566.0,1468.0,567.0,3.0161,215700.0,NEAR BAY,Other,4.673721340388007,0.21358490566037736,2.5890652557319225
-122.25,37.77,52.0,1038.0,220.0,482.0,215.0,3.1771,210200.0,NEAR BAY,Other,4.8279069767441865,0.2119460500963391,2.2418604651162792
-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098,197900.0,NEAR BAY,Other,5.436708860759493,0.18277066356228172,2.7151898734177213
-122.27,37.78,45.0,1169.0,263.0,723.0,286.0,3.9444,212900.0,NEAR BAY,Other,4.0874125874125875,0.2249786142001711,2.527972027972028
-122.29,37.78,42.0,1241.0,309.0,821.0,300.0,1.9427,102200.0,NEAR BAY,Other,4.136666666666667,0.24899274778404512,2.736666666666667
-122.28,37.77,52.0,1468.0,363.0,870.0,347.0,2.9688,220800.0,NEAR BAY,Other,4.230547550432276,0.247275204359673,2.5072046109510087
-122.28,37.77,27.0,3997.0,1073.0,1901.0,966.0,3.75,242800.0,NEAR BAY,Other,4.13768115942029,0.2684513385038779,1.9679089026915113
-122.26,37.77,52.0,1670.0,350.0,793.0,299.0,2.9732,282100.0,NEAR BAY,Other,5.585284280936455,0.20958083832335328,2.652173913043478
-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337,372000.0,NEAR BAY,Other,5.188940092165899,0.17229129662522202,2.380184331797235
-122.27,37.77,52.0,1731.0,377.0,872.0,363.0,4.1667,225800.0,NEAR BAY,Other,4.768595041322314,0.21779318313113807,2.402203856749311
-122.27,37.77,52.0,1710.0,481.0,849.0,457.0,2.7115,220800.0,NEAR BAY,Other,3.7417943107221006,0.28128654970760236,1.8577680525164113
-122.27,37.77,52.0,2388.0,559.0,1121.0,518.0,3.3269,234500.0,NEAR BAY,Other,4.61003861003861,0.23408710217755443,2.164092664092664
-122.26,37.77,52.0,1565.0,315.0,637.0,297.0,4.7778,351800.0,NEAR BAY,Other,5.269360269360269,0.2012779552715655,2.144781144781145
-122.26,37.77,52.0,1704.0,371.0,663.0,340.0,4.226,275000.0,NEAR BAY,Other,5.011764705882353,0.2177230046948357,1.95
-122.26,37.77,52.0,1210.0,168.0,411.0,172.0,3.3571,405400.0,NEAR BAY,Other,7.034883720930233,0.13884297520661157,2.38953488372093
-122.24,37.77,43.0,955.0,284.0,585.0,266.0,2.3882,162500.0,NEAR BAY,Other,3.5902255639097747,0.2973821989528796,2.199248120300752
-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2.975,243400.0,NEAR BAY,Other,4.111111111111111,0.2564102564102564,1.9810066476733144
-122.23,37.76,52.0,3011.0,542.0,1303.0,535.0,5.1039,273800.0,NEAR BAY,Other,5.6280373831775705,0.1800066423115244,2.4355140186915887
-122.24,37.76,52.0,2504.0,516.0,979.0,472.0,3.4762,244000.0,NEAR BAY,Other,5.305084745762712,0.20607028753993611,2.0741525423728815
-122.24,37.76,52.0,1846.0,471.0,827.0,446.0,2.6833,240900.0,NEAR BAY,Other,4.139013452914798,0.2551462621885157,1.8542600896860986
-122.23,37.76,52.0,1705.0,246.0,658.0,253.0,5.75,306300.0,NEAR BAY,Other,6.739130434782608,0.14428152492668622,2.600790513833992
-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,4.8711,286600.0,NEAR BAY,Other,5.082810539523212,0.18588002962231548,1.8808030112923464
-122.24,37.76,52.0,2646.0,581.0,1128.0,522.0,3.0718,266700.0,NEAR BAY,Other,5.068965517241379,0.21957671957671956,2.160919540229885
-122.25,37.74,25.0,1914.0,365.0,897.0,390.0,4.4562,206200.0,NEAR BAY,Other,4.907692307692308,0.19070010449320793,2.3
-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,7.611,350700.0,NEAR BAY,Other,6.8557763061074315,0.15482451432864655,2.73252391464312
-122.27,37.73,31.0,5785.0,1379.0,2973.0,1312.0,3.2689,231000.0,NEAR BAY,Other,4.409298780487805,0.2383751080380294,2.2660060975609757
-122.25,37.76,52.0,2876.0,648.0,1340.0,632.0,3.567,252900.0,NEAR BAY,Other,4.550632911392405,0.22531293463143254,2.1202531645569622
-122.27,37.77,23.0,5679.0,1270.0,2690.0,1151.0,4.7695,291700.0,NEAR BAY,Other,4.933970460469157,0.22363092093678463,2.3370981754995657
-122.07,37.71,40.0,1808.0,302.0,746.0,270.0,5.3015,254900.0,NEAR BAY,Other,6.696296296296296,0.1670353982300885,2.762962962962963
-122.07,37.72,26.0,3204.0,477.0,1411.0,484.0,5.4834,295200.0,NEAR BAY,Other,6.619834710743802,0.14887640449438203,2.915289256198347
-122.08,37.72,32.0,2476.0,368.0,1048.0,367.0,5.6194,274700.0,NEAR BAY,Other,6.746594005449591,0.14862681744749595,2.8555858310626703
-122.09,37.71,35.0,2663.0,387.0,1086.0,367.0,5.1498,266400.0,NEAR BAY,Other,7.256130790190736,0.1453248216297409,2.9591280653950953
-122.11,37.71,36.0,4569.0,824.0,1950.0,819.0,4.65,206800.0,NEAR BAY,Other,5.5787545787545785,0.18034580871087766,2.380952380952381
-122.1,37.7,25.0,2973.0,622.0,1413.0,595.0,4.3819,209200.0,NEAR BAY,Other,4.996638655462185,0.20921627985200134,2.3747899159663866
-122.1,37.69,30.0,3115.0,625.0,1444.0,568.0,3.7222,195800.0,NEAR BAY,Other,5.484154929577465,0.20064205457463885,2.5422535211267605
-122.09,37.7,30.0,1751.0,269.0,731.0,263.0,6.005,263900.0,NEAR BAY,Other,6.657794676806084,0.15362649914334667,2.779467680608365
-122.08,37.71,38.0,3716.0,657.0,1784.0,652.0,4.8237,220900.0,NEAR BAY,Other,5.699386503067485,0.17680301399354145,2.736196319018405
-122.08,37.7,32.0,2718.0,447.0,1156.0,410.0,5.2497,259300.0,NEAR BAY,Other,6.6292682926829265,0.16445916114790288,2.819512195121951
-122.07,37.7,39.0,1420.0,272.0,645.0,277.0,4.125,232500.0,NEAR BAY,Other,5.126353790613718,0.19154929577464788,2.3285198555956677
-122.06,37.7,37.0,1893.0,310.0,821.0,315.0,4.6005,231600.0,NEAR BAY,Other,6.0095238095238095,0.16376122556788167,2.6063492063492064
-122.06,37.7,33.0,3906.0,790.0,1912.0,770.0,3.5187,209400.0,NEAR BAY,Other,5.072727272727272,0.20225294418842807,2.483116883116883
-122.07,37.7,32.0,3400.0,736.0,1487.0,694.0,3.0,223200.0,NEAR BAY,Other,4.899135446685879,0.2164705882352941,2.142651296829971
-122.07,37.69,29.0,2304.0,618.0,1021.0,552.0,2.5362,203800.0,NEAR BAY,Other,4.173913043478261,0.2682291666666667,1.8496376811594204
-122.08,37.69,36.0,2350.0,499.0,1105.0,467.0,3.3021,195700.0,NEAR BAY,Other,5.032119914346895,0.2123404255319149,2.366167023554604
-122.08,37.69,42.0,1414.0,274.0,629.0,244.0,3.3478,184900.0,NEAR BAY,Other,5.795081967213115,0.19377652050919378,2.5778688524590163
-122.08,37.68,15.0,3051.0,685.0,1479.0,668.0,3.5295,242200.0,NEAR BAY,Other,4.567365269461078,0.22451655195018028,2.214071856287425
-122.14,37.74,52.0,1071.0,201.0,440.0,192.0,4.0662,204200.0,NEAR BAY,Other,5.578125,0.1876750700280112,2.2916666666666665
-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,2.2,187500.0,NEAR BAY,Other,5.1875,0.21151271753681392,2.1215277777777777
-122.16,37.73,52.0,2260.0,416.0,994.0,412.0,4.1164,198200.0,NEAR BAY,Other,5.485436893203883,0.184070796460177,2.412621359223301
-122.15,37.74,52.0,1394.0,223.0,545.0,230.0,3.95,219000.0,NEAR BAY,Other,6.060869565217391,0.1599713055954089,2.369565217391304
-122.15,37.73,45.0,3758.0,819.0,1573.0,736.0,2.8355,245400.0,NEAR BAY,Other,5.105978260869565,0.21793507184672697,2.1372282608695654
-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25,177500.0,NEAR BAY,Other,4.972413793103448,0.21729079981507166,2.1264367816091956
-122.16,37.73,52.0,1114.0,206.0,425.0,207.0,2.5625,175000.0,NEAR BAY,Other,5.381642512077295,0.18491921005385997,2.0531400966183573
-122.17,37.71,38.0,890.0,200.0,481.0,198.0,3.244,179800.0,NEAR BAY,Other,4.494949494949495,0.2247191011235955,2.4292929292929295
-122.18,37.7,36.0,2639.0,533.0,1209.0,519.0,4.0268,205500.0,NEAR BAY,Other,5.0847784200385355,0.2019704433497537,2.3294797687861273
-122.18,37.7,35.0,2562.0,554.0,1398.0,525.0,3.3906,178900.0,NEAR BAY,Other,4.88,0.21623731459797033,2.662857142857143
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,262500.0,NEAR BAY,Other,6.224137931034483,0.19113573407202217,2.7241379310344827
-122.17,37.72,42.0,3008.0,659.0,1817.0,664.0,3.371,165000.0,NEAR BAY,Other,4.530120481927711,0.21908244680851063,2.73644578313253
-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313,159700.0,NEAR BAY,Other,4.737024221453288,0.20745069393718044,2.6505190311418687
-122.16,37.72,38.0,1007.0,245.0,618.0,239.0,2.875,144800.0,NEAR BAY,Other,4.2133891213389125,0.24329692154915591,2.585774058577406
-122.16,37.71,37.0,1507.0,242.0,632.0,253.0,4.5553,191000.0,NEAR BAY,Other,5.956521739130435,0.16058394160583941,2.4980237154150196
-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,3.3431,137500.0,NEAR BAY,Other,4.5958762886597935,0.2696276357110812,1.8082474226804124
-122.15,37.72,47.0,1190.0,251.0,540.0,266.0,3.375,198300.0,NEAR BAY,Other,4.473684210526316,0.21092436974789916,2.030075187969925
-122.14,37.73,52.0,2024.0,320.0,823.0,334.0,5.0,264700.0,NEAR BAY,Other,6.059880239520958,0.15810276679841898,2.464071856287425
-122.14,37.73,43.0,2264.0,390.0,931.0,368.0,3.8125,235100.0,NEAR BAY,Other,6.1521739130434785,0.17226148409893993,2.529891304347826
-122.13,37.72,26.0,2862.0,394.0,1030.0,397.0,7.912,367300.0,NEAR BAY,Other,7.209068010075566,0.1376659678546471,2.5944584382871536
-122.13,37.72,25.0,1134.0,153.0,340.0,171.0,6.5095,371200.0,NEAR BAY,Other,6.631578947368421,0.1349206349206349,1.9883040935672514
-122.14,37.72,45.0,1397.0,253.0,555.0,248.0,2.983,202700.0,NEAR BAY,Other,5.633064516129032,0.18110236220472442,2.2379032258064515
-122.13,37.71,44.0,1613.0,339.0,776.0,346.0,3.1103,188900.0,NEAR BAY,Other,4.661849710982659,0.2101673899566026,2.2427745664739884
-122.15,37.71,18.0,5778.0,1526.0,2441.0,1352.0,3.1682,202700.0,NEAR BAY,Other,4.273668639053255,0.26410522672204917,1.805473372781065
-122.15,37.71,36.0,998.0,178.0,531.0,183.0,4.0208,191500.0,NEAR BAY,Other,5.453551912568306,0.17835671342685372,2.901639344262295
-122.14,37.7,17.0,1463.0,292.0,695.0,330.0,4.5859,187200.0,NEAR BAY,Other,4.433333333333334,0.19958988380041012,2.106060606060606
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,223100.0,NEAR BAY,Other,4.132264529058117,0.2555771096023278,2.1663326653306614
-122.13,37.69,17.0,2380.0,769.0,1216.0,643.0,3.395,271300.0,NEAR BAY,Other,3.701399688958009,0.323109243697479,1.8911353032659408
-122.16,37.7,36.0,2239.0,391.0,1203.0,379.0,5.0043,190400.0,NEAR BAY,Other,5.907651715039578,0.17463153193389908,3.174142480211082
-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,189100.0,NEAR BAY,Other,5.219269102990033,0.20178230426479948,2.903654485049834
-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,184600.0,NEAR BAY,Other,5.612612612612613,0.17736757624398075,2.869369369369369
-122.15,37.7,36.0,1468.0,252.0,733.0,229.0,3.4583,192600.0,NEAR BAY,Other,6.4104803493449785,0.17166212534059946,3.2008733624454146
-122.16,37.69,36.0,1118.0,219.0,625.0,228.0,3.7813,192200.0,NEAR BAY,Other,4.9035087719298245,0.19588550983899822,2.741228070175439
-122.16,37.7,36.0,1097.0,208.0,568.0,225.0,2.9917,194600.0,NEAR BAY,Other,4.875555555555556,0.18960802187784867,2.5244444444444443
-122.16,37.69,36.0,1480.0,278.0,796.0,283.0,4.3971,205700.0,NEAR BAY,Other,5.229681978798586,0.18783783783783783,2.812720848056537
-122.15,37.69,36.0,1545.0,273.0,863.0,267.0,4.0109,192900.0,NEAR BAY,Other,5.786516853932584,0.1766990291262136,3.2322097378277155
-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,4.2841,213400.0,NEAR BAY,Other,5.903394255874674,0.1959310039805396,2.425587467362924
-122.15,37.69,39.0,1670.0,308.0,957.0,335.0,5.1312,183600.0,NEAR BAY,Other,4.985074626865671,0.1844311377245509,2.8567164179104476
-122.1,37.69,44.0,2341.0,500.0,1256.0,485.0,2.9507,157100.0,NEAR BAY,Other,4.82680412371134,0.21358393848782573,2.5896907216494847
